-------------------------------------------------------------------------------------------
|  4  |  1  |  8  |  6  | 10  |  5  |  3  |  9  |  7  |  2  |
|  5  |  6  |  3  | 10  |  9  |  2  |  1  |  8  |  4  |  7  |
|  6  |  3  |  1  |  9  |  8  |  4  |  2  |  7  | 10  |  5  |
|  2  |  4  |  7  |  1  |  3  | 10  |  5  |  6  |  9  |  8  |
|  1  |  9  |  5  |  4  |  2  |  8  |  7  |  3  |  6  | 10  |
|  8  | 10  |  4  |  3  |  1  |  7  |  6  |  2  |  5  |  9  |
|  9  |  8  |  6  |  5  |  7  |  1  | 10  |  4  |  2  |  3  |
|  7  |  5  | 10  |  2  |  4  |  3  |  9  |  1  |  8  |  6  |
| 10  |  7  |  2  |  8  |  6  |  9  |  4  |  5  |  3  |  1  |
|  3  |  2  |  9  |  7  |  5  |  6  |  8  | 10  |  1  |  4  |
-------------------------------------------------------------------------------------------
