-------------------------------------------------------------------------------------------
|  9  |  6  |  5  |  8  |  7  | 10  |  3  |  1  |  4  |  2  |
|  8  |  9  |  4  |  2  |  5  |  1  | 10  |  3  |  7  |  6  |
| 10  |  8  |  2  |  5  |  6  |  9  |  1  |  7  |  3  |  4  |
|  7  |  3  |  6  | 10  |  8  |  5  |  9  |  4  |  2  |  1  |
|  3  |  5  |  8  |  6  |  1  |  7  |  4  |  2  | 10  |  9  |
|  6  |  7  |  3  |  1  | 10  |  4  |  2  |  9  |  8  |  5  |
|  4  |  2  | 10  |  7  |  9  |  6  |  5  |  8  |  1  |  3  |
|  5  | 10  |  1  |  4  |  2  |  3  |  7  |  6  |  9  |  8  |
|  1  |  4  |  7  |  9  |  3  |  2  |  8  |  5  |  6  | 10  |
|  2  |  1  |  9  |  3  |  4  |  8  |  6  | 10  |  5  |  7  |
-------------------------------------------------------------------------------------------
