-------------------------------------------------------------------------------------------
|  8  | 10  |  5  |  3  |  4  |  2  |  7  |  1  |  9  |  6  |
|  7  |  3  |  9  |  5  |  1  |  4  |  8  | 10  |  6  |  2  |
|  1  |  2  |  3  | 10  |  5  |  8  |  4  |  6  |  7  |  9  |
|  9  |  6  | 10  |  4  |  3  |  5  |  2  |  7  |  8  |  1  |
|  6  |  7  |  8  |  9  |  2  |  1  |  5  |  4  |  3  | 10  |
|  2  |  1  |  7  |  6  | 10  |  3  |  9  |  5  |  4  |  8  |
|  3  |  9  |  6  |  2  |  7  | 10  |  1  |  8  |  5  |  4  |
|  5  |  8  |  4  |  7  |  6  |  9  | 10  |  2  |  1  |  3  |
|  4  |  5  |  2  |  1  |  8  |  6  |  3  |  9  | 10  |  7  |
| 10  |  4  |  1  |  8  |  9  |  7  |  6  |  3  |  2  |  5  |
-------------------------------------------------------------------------------------------
