-------------------------------------------------------------------------------------------
|  8  |  4  |  6  |  1  |  2  |  7  |  5  |  3  | 10  |  9  |
|  6  |  1  |  9  |  3  |  8  |  5  |  7  | 10  |  2  |  4  |
|  3  |  6  |  2  | 10  |  5  |  8  |  1  |  4  |  9  |  7  |
| 10  |  8  |  4  |  5  |  7  |  6  |  3  |  9  |  1  |  2  |
|  1  | 10  |  3  |  9  |  4  |  2  |  6  |  5  |  7  |  8  |
|  4  |  3  |  5  |  6  | 10  |  9  |  2  |  7  |  8  |  1  |
|  5  |  7  | 10  |  4  |  9  |  1  |  8  |  2  |  3  |  6  |
|  7  |  5  |  8  |  2  |  6  | 10  |  9  |  1  |  4  |  3  |
|  9  |  2  |  7  |  8  |  1  |  3  |  4  |  6  |  5  | 10  |
|  2  |  9  |  1  |  7  |  3  |  4  | 10  |  8  |  6  |  5  |
-------------------------------------------------------------------------------------------
