-------------------------------------------------------------------------------------------
|  1  |  8  |  3  |  7  | 10  |  9  |  6  |  2  |  5  |  4  |
| 10  |  1  |  7  |  3  |  6  |  2  |  8  |  5  |  4  |  9  |
|  8  |  6  |  1  |  2  |  3  | 10  |  9  |  4  |  7  |  5  |
|  9  |  4  |  8  |  5  |  1  |  3  |  2  |  6  | 10  |  7  |
|  5  | 10  |  2  |  1  |  7  |  6  |  4  |  9  |  3  |  8  |
|  3  |  2  |  4  |  9  |  5  |  1  |  7  |  8  |  6  | 10  |
|  4  |  3  |  5  |  8  |  2  |  7  |  1  | 10  |  9  |  6  |
|  2  |  9  | 10  |  6  |  8  |  4  |  5  |  7  |  1  |  3  |
|  7  |  5  |  6  |  4  |  9  |  8  | 10  |  3  |  2  |  1  |
|  6  |  7  |  9  | 10  |  4  |  5  |  3  |  1  |  8  |  2  |
-------------------------------------------------------------------------------------------
