-------------------------------------------------------------------------------------------
|  9  |  5  | 10  |  6  |  8  |  7  |  3  |  1  |  2  |  4  |
|  3  |  8  |  1  |  4  | 10  |  9  |  5  |  2  |  7  |  6  |
|  6  |  9  |  7  |  1  |  3  | 10  |  2  |  5  |  4  |  8  |
| 10  |  3  |  9  |  5  |  6  |  8  |  4  |  7  |  1  |  2  |
|  2  |  1  |  4  |  9  |  7  |  6  |  8  | 10  |  5  |  3  |
|  7  |  2  |  6  |  3  |  9  |  4  |  1  |  8  | 10  |  5  |
|  1  |  6  |  3  | 10  |  2  |  5  |  9  |  4  |  8  |  7  |
|  8  | 10  |  5  |  7  |  4  |  2  |  6  |  9  |  3  |  1  |
|  5  |  4  |  8  |  2  |  1  |  3  |  7  |  6  |  9  | 10  |
|  4  |  7  |  2  |  8  |  5  |  1  | 10  |  3  |  6  |  9  |
-------------------------------------------------------------------------------------------
