-------------------------------------------------------------------------------------------
|  7  |  6  |  5  |  4  |  9  |  8  |  3  |  1  | 10  |  2  |
|  5  |  9  |  2  | 10  |  6  |  4  |  7  |  3  |  8  |  1  |
|  4  |  8  |  6  |  5  | 10  |  7  |  9  |  2  |  1  |  3  |
|  8  |  7  | 10  |  2  |  4  |  3  |  1  |  6  |  9  |  5  |
|  3  |  1  |  8  |  9  |  2  | 10  |  4  |  7  |  5  |  6  |
| 10  |  3  |  7  |  6  |  1  |  5  |  8  |  4  |  2  |  9  |
|  2  | 10  |  4  |  7  |  5  |  1  |  6  |  9  |  3  |  8  |
|  6  |  5  |  9  |  1  |  3  |  2  | 10  |  8  |  4  |  7  |
|  9  |  4  |  1  |  3  |  8  |  6  |  2  |  5  |  7  | 10  |
|  1  |  2  |  3  |  8  |  7  |  9  |  5  | 10  |  6  |  4  |
-------------------------------------------------------------------------------------------
