-------------------------------------------------------------------------------------------
|  6  |  4  |  7  | 10  |  2  |  1  |  8  |  9  |  3  |  5  |
|  7  |  2  |  1  |  4  | 10  |  3  |  9  |  6  |  5  |  8  |
|  1  |  3  |  2  |  5  |  8  | 10  |  7  |  4  |  6  |  9  |
| 10  |  6  |  8  |  2  |  9  |  5  |  1  |  3  |  4  |  7  |
|  2  |  5  |  6  |  1  |  3  |  9  | 10  |  7  |  8  |  4  |
|  9  |  7  |  4  |  6  |  1  |  2  |  5  |  8  | 10  |  3  |
|  3  | 10  |  9  |  7  |  4  |  8  |  2  |  5  |  1  |  6  |
|  5  |  1  |  3  |  8  |  6  |  7  |  4  |  2  |  9  | 10  |
|  4  |  8  |  5  |  9  |  7  |  6  |  3  | 10  |  2  |  1  |
|  8  |  9  | 10  |  3  |  5  |  4  |  6  |  1  |  7  |  2  |
-------------------------------------------------------------------------------------------
