-------------------------------------------------------------------------------------------
|  5  | 10  |  4  |  8  |  9  |  2  |  3  |  6  |  7  |  1  |
|  4  |  8  |  5  |  1  | 10  |  6  |  9  |  7  |  2  |  3  |
| 10  |  4  |  1  |  5  |  2  |  8  |  6  |  9  |  3  |  7  |
|  6  |  5  |  8  |  4  |  1  | 10  |  7  |  3  |  9  |  2  |
|  1  |  6  | 10  |  3  |  5  |  7  |  8  |  2  |  4  |  9  |
|  8  |  3  |  2  | 10  |  7  |  9  |  1  |  5  |  6  |  4  |
|  2  |  9  |  7  |  6  |  8  |  3  | 10  |  4  |  1  |  5  |
|  7  |  2  |  6  |  9  |  3  |  5  |  4  |  1  |  8  | 10  |
|  3  |  1  |  9  |  7  |  6  |  4  |  2  | 10  |  5  |  8  |
|  9  |  7  |  3  |  2  |  4  |  1  |  5  |  8  | 10  |  6  |
-------------------------------------------------------------------------------------------
