-------------------------------------------------------------------------------------------
|  7  |  9  |  4  |  3  |  6  | 10  |  8  |  2  |  1  |  5  |
|  9  |  7  | 10  |  6  |  3  |  5  |  1  |  8  |  4  |  2  |
|  3  |  8  |  7  | 10  |  1  |  2  |  5  |  4  |  6  |  9  |
| 10  |  3  |  2  |  4  |  9  |  7  |  6  |  5  |  8  |  1  |
|  8  | 10  |  3  |  2  |  7  |  1  |  9  |  6  |  5  |  4  |
|  6  |  4  |  1  |  7  |  5  |  3  |  2  | 10  |  9  |  8  |
|  1  |  6  |  8  |  5  |  2  |  9  |  4  |  7  |  3  | 10  |
|  4  |  1  |  5  |  8  | 10  |  6  |  7  |  9  |  2  |  3  |
|  2  |  5  |  9  |  1  |  8  |  4  | 10  |  3  |  7  |  6  |
|  5  |  2  |  6  |  9  |  4  |  8  |  3  |  1  | 10  |  7  |
-------------------------------------------------------------------------------------------
