-------------------------------------------------------------------------------------------
|  6  |  5  |  1  | 10  |  9  |  3  |  2  |  8  |  4  |  7  |
|  3  |  6  |  8  |  5  |  1  |  9  |  4  |  2  |  7  | 10  |
|  1  |  9  |  6  |  4  | 10  |  8  |  5  |  7  |  2  |  3  |
|  7  |  1  |  3  |  6  |  4  |  2  |  9  | 10  |  8  |  5  |
|  9  | 10  |  7  |  1  |  2  |  4  |  3  |  5  |  6  |  8  |
|  5  |  7  |  9  |  3  |  6  | 10  |  8  |  4  |  1  |  2  |
|  2  |  8  |  5  |  9  |  7  |  6  |  1  |  3  | 10  |  4  |
|  4  |  3  | 10  |  2  |  8  |  1  |  7  |  9  |  5  |  6  |
|  8  |  4  |  2  |  7  |  3  |  5  | 10  |  6  |  9  |  1  |
| 10  |  2  |  4  |  8  |  5  |  7  |  6  |  1  |  3  |  9  |
-------------------------------------------------------------------------------------------
