-------------------------------------------------------------------------------------------
|  8  |  3  |  2  |  1  |  9  |  7  |  4  |  5  |  6  | 10  |
|  6  |  4  |  8  |  7  |  2  |  9  | 10  |  1  |  5  |  3  |
|  7  |  1  |  6  |  4  |  5  |  2  |  9  |  3  | 10  |  8  |
| 10  |  8  |  9  |  5  |  4  |  1  |  2  |  6  |  3  |  7  |
|  2  |  7  |  4  |  6  |  1  | 10  |  3  |  8  |  9  |  5  |
|  5  |  2  |  3  |  8  |  6  |  4  |  1  | 10  |  7  |  9  |
|  1  |  5  |  7  |  2  | 10  |  3  |  6  |  9  |  8  |  4  |
|  9  |  6  |  5  | 10  |  3  |  8  |  7  |  2  |  4  |  1  |
|  4  |  9  | 10  |  3  |  8  |  6  |  5  |  7  |  1  |  2  |
|  3  | 10  |  1  |  9  |  7  |  5  |  8  |  4  |  2  |  6  |
-------------------------------------------------------------------------------------------
