-------------------------------------------------------------------------------------------
|  3  |  6  |  7  |  4  |  9  |  5  |  1  | 10  |  2  |  8  |
|  7  |  8  |  3  |  1  |  5  |  4  | 10  |  2  |  6  |  9  |
| 10  |  3  |  8  |  2  |  6  |  9  |  5  |  7  |  4  |  1  |
|  4  |  9  |  6  |  8  | 10  |  2  |  7  |  3  |  1  |  5  |
|  2  | 10  |  9  |  3  |  7  |  1  |  4  |  5  |  8  |  6  |
|  1  |  5  | 10  |  9  |  3  |  6  |  2  |  8  |  7  |  4  |
|  8  |  2  |  4  | 10  |  1  |  3  |  9  |  6  |  5  |  7  |
|  5  |  7  |  2  |  6  |  4  | 10  |  8  |  1  |  9  |  3  |
|  6  |  4  |  1  |  5  |  8  |  7  |  3  |  9  | 10  |  2  |
|  9  |  1  |  5  |  7  |  2  |  8  |  6  |  4  |  3  | 10  |
-------------------------------------------------------------------------------------------
