-------------------------------------------------------------------------------------------
|  5  |  3  |  9  |  4  |  6  |  8  |  7  |  2  | 10  |  1  |
|  6  |  5  |  4  |  9  | 10  |  2  |  8  |  3  |  1  |  7  |
|  1  |  4  | 10  |  5  |  9  |  3  |  2  |  6  |  7  |  8  |
| 10  |  7  |  1  |  8  |  4  |  9  |  3  |  5  |  2  |  6  |
|  8  |  6  |  3  |  7  |  5  |  4  | 10  |  1  |  9  |  2  |
|  9  |  1  |  6  |  3  |  2  |  5  |  4  |  7  |  8  | 10  |
|  7  | 10  |  8  |  2  |  1  |  6  |  9  |  4  |  5  |  3  |
|  4  |  2  |  5  | 10  |  3  |  7  |  1  |  8  |  6  |  9  |
|  2  |  9  |  7  |  6  |  8  |  1  |  5  | 10  |  3  |  4  |
|  3  |  8  |  2  |  1  |  7  | 10  |  6  |  9  |  4  |  5  |
-------------------------------------------------------------------------------------------
