-------------------------------------------------------------------------------------------
|  6  |  2  |  7  |  4  |  9  |  1  | 10  |  5  |  3  |  8  |
| 10  |  6  |  4  |  1  |  7  |  9  |  5  |  3  |  8  |  2  |
|  7  | 10  |  8  |  6  |  1  |  3  |  9  |  2  |  4  |  5  |
|  5  |  7  |  2  |  8  | 10  |  6  |  1  |  4  |  9  |  3  |
|  3  |  5  | 10  |  2  |  6  |  7  |  8  |  9  |  1  |  4  |
|  2  |  9  |  5  |  7  |  3  | 10  |  4  |  8  |  6  |  1  |
|  4  |  8  |  6  |  9  |  5  |  2  |  3  |  1  | 10  |  7  |
|  8  |  1  |  9  |  3  |  2  |  4  |  7  | 10  |  5  |  6  |
|  9  |  3  |  1  |  5  |  4  |  8  |  2  |  6  |  7  | 10  |
|  1  |  4  |  3  | 10  |  8  |  5  |  6  |  7  |  2  |  9  |
-------------------------------------------------------------------------------------------
