-------------------------------------------------------------------------------------------
|  8  |  1  |  7  | 10  |  3  |  6  |  5  |  9  |  4  |  2  |
|  1  |  8  |  2  |  3  |  5  | 10  |  9  |  6  |  7  |  4  |
|  3  | 10  |  9  |  1  |  8  |  5  |  7  |  4  |  2  |  6  |
|  5  |  3  |  1  |  2  | 10  |  8  |  4  |  7  |  6  |  9  |
|  7  |  9  | 10  |  8  |  1  |  4  |  6  |  2  |  3  |  5  |
| 10  |  7  |  8  |  4  |  6  |  9  |  2  |  5  |  1  |  3  |
|  6  |  5  |  3  |  9  |  4  |  2  |  8  |  1  | 10  |  7  |
|  2  |  6  |  4  |  7  |  9  |  1  | 10  |  3  |  5  |  8  |
|  9  |  4  |  6  |  5  |  2  |  7  |  3  | 10  |  8  |  1  |
|  4  |  2  |  5  |  6  |  7  |  3  |  1  |  8  |  9  | 10  |
-------------------------------------------------------------------------------------------
