-------------------------------------------------------------------------------------------
|  8  |  1  |  3  |  9  |  4  |  2  |  6  | 10  |  7  |  5  |
|  4  |  5  |  1  | 10  |  8  |  3  |  9  |  6  |  2  |  7  |
|  5  |  9  |  2  |  6  |  7  |  8  |  3  |  4  | 10  |  1  |
| 10  |  8  |  9  |  4  |  2  |  6  |  7  |  5  |  1  |  3  |
|  1  |  4  |  8  |  2  |  5  |  9  | 10  |  7  |  3  |  6  |
|  3  |  2  |  5  |  7  |  1  |  4  |  8  |  9  |  6  | 10  |
|  2  |  6  |  4  |  8  | 10  |  7  |  1  |  3  |  5  |  9  |
|  7  |  3  | 10  |  5  |  6  |  1  |  4  |  8  |  9  |  2  |
|  6  | 10  |  7  |  3  |  9  |  5  |  2  |  1  |  4  |  8  |
|  9  |  7  |  6  |  1  |  3  | 10  |  5  |  2  |  8  |  4  |
-------------------------------------------------------------------------------------------
