-------------------------------------------------------------------------------------------
|  9  |  3  |  5  |  8  |  2  |  7  | 10  |  4  |  6  |  1  |
|  8  |  9  |  6  |  5  |  3  | 10  |  1  |  7  |  4  |  2  |
|  6  |  1  |  2  |  4  |  8  |  9  |  5  | 10  |  7  |  3  |
| 10  |  8  |  3  |  6  |  9  |  5  |  7  |  1  |  2  |  4  |
|  1  |  2  |  9  |  3  | 10  |  4  |  8  |  6  |  5  |  7  |
|  3  |  5  |  7  |  1  |  6  |  8  |  4  |  2  | 10  |  9  |
|  4  | 10  |  1  |  9  |  7  |  2  |  6  |  8  |  3  |  5  |
|  5  |  4  |  8  |  7  |  1  |  6  |  2  |  3  |  9  | 10  |
|  7  |  6  | 10  |  2  |  4  |  3  |  9  |  5  |  1  |  8  |
|  2  |  7  |  4  | 10  |  5  |  1  |  3  |  9  |  8  |  6  |
-------------------------------------------------------------------------------------------
