-------------------------------------------------------------------------------------------
|  4  |  7  |  6  |  3  |  1  |  5  |  9  | 10  |  2  |  8  |
|  9  |  5  |  3  |  6  | 10  |  4  |  1  |  8  |  7  |  2  |
|  3  |  4  | 10  |  1  |  2  |  6  |  8  |  9  |  5  |  7  |
|  7  |  9  |  8  |  2  |  6  | 10  |  3  |  1  |  4  |  5  |
|  6  |  3  |  9  |  8  |  5  |  2  |  4  |  7  |  1  | 10  |
|  1  |  6  |  7  |  9  |  4  |  8  |  5  |  2  | 10  |  3  |
| 10  |  1  |  2  |  5  |  8  |  3  |  7  |  4  |  9  |  6  |
|  5  | 10  |  4  |  7  |  3  |  9  |  2  |  6  |  8  |  1  |
|  8  |  2  |  5  |  4  |  7  |  1  | 10  |  3  |  6  |  9  |
|  2  |  8  |  1  | 10  |  9  |  7  |  6  |  5  |  3  |  4  |
-------------------------------------------------------------------------------------------
