-------------------------------------------------------------------------------------------
|  4  |  2  |  6  |  9  |  3  |  5  | 10  |  1  |  7  |  8  |
|  9  |  4  |  2  |  3  | 10  |  8  |  1  |  6  |  5  |  7  |
| 10  |  6  |  7  |  5  |  9  |  3  |  2  |  4  |  8  |  1  |
|  8  |  3  |  4  |  7  |  5  |  6  |  9  |  2  |  1  | 10  |
|  6  |  1  |  3  |  2  |  8  |  9  |  7  | 10  |  4  |  5  |
|  3  | 10  |  1  |  4  |  2  |  7  |  5  |  8  |  6  |  9  |
|  2  |  9  | 10  |  8  |  7  |  1  |  6  |  5  |  3  |  4  |
|  1  |  8  |  5  | 10  |  4  |  2  |  3  |  7  |  9  |  6  |
|  7  |  5  |  9  |  1  |  6  |  4  |  8  |  3  | 10  |  2  |
|  5  |  7  |  8  |  6  |  1  | 10  |  4  |  9  |  2  |  3  |
-------------------------------------------------------------------------------------------
