-------------------------------------------------------------------------------------------
| 10  |  7  |  4  |  3  |  1  |  6  |  2  |  9  |  5  |  8  |
|  7  | 10  |  5  |  2  |  8  |  1  |  6  |  3  |  9  |  4  |
|  4  |  5  |  9  |  1  |  6  |  8  | 10  |  7  |  2  |  3  |
|  3  |  2  |  7  |  5  |  9  |  4  |  1  |  6  |  8  | 10  |
|  9  |  3  |  1  |  7  | 10  |  5  |  8  |  4  |  6  |  2  |
|  1  |  4  | 10  |  6  |  3  |  2  |  5  |  8  |  7  |  9  |
|  5  |  1  |  8  |  9  |  7  |  3  |  4  |  2  | 10  |  6  |
|  2  |  8  |  6  |  4  |  5  |  9  |  7  | 10  |  3  |  1  |
|  8  |  6  |  3  | 10  |  2  |  7  |  9  |  1  |  4  |  5  |
|  6  |  9  |  2  |  8  |  4  | 10  |  3  |  5  |  1  |  7  |
-------------------------------------------------------------------------------------------
