-------------------------------------------------------------------------------------------
|  2  |  8  |  5  |  7  | 10  |  9  |  1  |  3  |  4  |  6  |
| 10  |  9  |  2  |  5  |  4  |  3  |  7  |  6  |  8  |  1  |
|  3  |  2  |  7  |  8  |  1  | 10  |  9  |  5  |  6  |  4  |
|  4  |  5  |  8  | 10  |  7  |  2  |  6  |  9  |  1  |  3  |
|  8  |  7  |  3  |  9  |  6  |  5  |  4  |  1  | 10  |  2  |
|  9  |  1  | 10  |  2  |  3  |  6  |  5  |  4  |  7  |  8  |
|  7  |  4  |  9  |  6  |  5  |  1  |  8  |  2  |  3  | 10  |
|  5  |  3  |  6  |  1  |  9  |  4  | 10  |  8  |  2  |  7  |
|  6  | 10  |  1  |  4  |  2  |  8  |  3  |  7  |  9  |  5  |
|  1  |  6  |  4  |  3  |  8  |  7  |  2  | 10  |  5  |  9  |
-------------------------------------------------------------------------------------------
