-------------------------------------------------------------------------------------------
| 10  |  7  |  8  |  4  |  3  |  6  |  9  |  2  |  5  |  1  |
|  3  |  1  |  7  | 10  |  6  |  5  |  4  |  8  |  2  |  9  |
|  8  | 10  |  3  |  6  |  1  |  2  |  5  |  7  |  9  |  4  |
|  5  |  2  |  1  |  7  | 10  |  8  |  6  |  9  |  4  |  3  |
|  4  |  3  |  9  |  8  |  7  | 10  |  1  |  5  |  6  |  2  |
|  6  |  9  | 10  |  3  |  5  |  7  |  2  |  4  |  1  |  8  |
|  9  |  8  |  2  |  1  |  4  |  3  | 10  |  6  |  7  |  5  |
|  7  |  6  |  5  |  9  |  2  |  4  |  3  |  1  |  8  | 10  |
|  1  |  5  |  4  |  2  |  8  |  9  |  7  |  3  | 10  |  6  |
|  2  |  4  |  6  |  5  |  9  |  1  |  8  | 10  |  3  |  7  |
-------------------------------------------------------------------------------------------
