-------------------------------------------------------------------------------------------
|  3  |  9  |  8  |  4  |  6  |  5  | 10  |  2  |  7  |  1  |
|  1  | 10  |  2  |  3  |  4  |  7  |  9  |  8  |  5  |  6  |
| 10  |  3  |  1  |  2  |  8  |  4  |  5  |  6  |  9  |  7  |
|  8  |  1  | 10  |  7  |  2  |  9  |  4  |  5  |  6  |  3  |
|  2  |  8  |  3  | 10  |  9  |  6  |  1  |  7  |  4  |  5  |
|  9  |  2  |  7  |  1  |  5  | 10  |  6  |  3  |  8  |  4  |
|  7  |  4  |  6  |  5  | 10  |  1  |  2  |  9  |  3  |  8  |
|  5  |  6  |  4  |  8  |  1  |  3  |  7  | 10  |  2  |  9  |
|  4  |  5  |  9  |  6  |  7  |  8  |  3  |  1  | 10  |  2  |
|  6  |  7  |  5  |  9  |  3  |  2  |  8  |  4  |  1  | 10  |
-------------------------------------------------------------------------------------------
