-------------------------------------------------------------------------------------------
|  8  |  7  | 10  |  9  |  2  |  5  |  3  |  1  |  6  |  4  |
| 10  |  3  |  4  |  5  |  8  |  2  |  7  |  9  |  1  |  6  |
|  9  |  5  |  3  |  1  |  4  |  6  |  2  |  7  | 10  |  8  |
|  6  |  8  |  9  |  7  |  3  |  1  |  5  |  2  |  4  | 10  |
|  2  | 10  |  5  |  6  |  9  |  4  |  1  |  8  |  7  |  3  |
|  1  |  9  |  7  |  3  | 10  |  8  |  6  |  4  |  2  |  5  |
|  3  |  4  |  6  |  8  |  1  |  7  | 10  |  5  |  9  |  2  |
|  4  |  6  |  2  | 10  |  7  |  9  |  8  |  3  |  5  |  1  |
|  5  |  2  |  1  |  4  |  6  |  3  |  9  | 10  |  8  |  7  |
|  7  |  1  |  8  |  2  |  5  | 10  |  4  |  6  |  3  |  9  |
-------------------------------------------------------------------------------------------
