-------------------------------------------------------------------------------------------
|  2  |  8  | 10  |  3  |  1  |  9  |  6  |  4  |  5  |  7  |
|  6  |  7  |  8  | 10  |  3  |  2  |  5  |  1  |  9  |  4  |
|  5  |  9  |  7  |  2  |  6  |  3  |  8  | 10  |  4  |  1  |
|  3  |  5  |  1  |  9  | 10  |  6  |  4  |  7  |  8  |  2  |
|  9  |  3  |  4  |  8  |  2  |  7  |  1  |  6  | 10  |  5  |
|  7  |  4  |  5  |  1  |  9  | 10  |  2  |  8  |  6  |  3  |
| 10  |  6  |  3  |  7  |  4  |  1  |  9  |  5  |  2  |  8  |
|  4  | 10  |  6  |  5  |  7  |  8  |  3  |  2  |  1  |  9  |
|  8  |  1  |  2  |  6  |  5  |  4  |  7  |  9  |  3  | 10  |
|  1  |  2  |  9  |  4  |  8  |  5  | 10  |  3  |  7  |  6  |
-------------------------------------------------------------------------------------------
