-------------------------------------------------------------------------------------------
| 10  |  7  |  3  |  9  |  6  |  2  |  4  |  1  |  5  |  8  |
|  5  |  3  |  7  |  1  | 10  |  9  |  6  |  4  |  8  |  2  |
|  9  | 10  |  1  |  7  |  5  |  3  |  8  |  6  |  2  |  4  |
|  1  |  9  | 10  |  3  |  2  |  5  |  7  |  8  |  4  |  6  |
|  7  |  1  |  6  |  5  |  8  |  4  |  9  |  2  | 10  |  3  |
|  6  |  4  |  9  | 10  |  3  |  8  |  2  |  7  |  1  |  5  |
|  4  |  6  |  2  |  8  |  7  | 10  |  5  |  3  |  9  |  1  |
|  2  |  8  |  4  |  6  |  1  |  7  | 10  |  5  |  3  |  9  |
|  3  |  5  |  8  |  2  |  4  |  6  |  1  |  9  |  7  | 10  |
|  8  |  2  |  5  |  4  |  9  |  1  |  3  | 10  |  6  |  7  |
-------------------------------------------------------------------------------------------
