-------------------------------------------------------------------------------------------
| 10  |  8  |  4  |  3  |  9  |  7  |  5  |  6  |  1  |  2  |
|  9  |  6  |  5  | 10  |  3  |  4  |  8  |  1  |  2  |  7  |
|  3  |  4  |  1  |  9  |  2  |  6  |  7  |  5  | 10  |  8  |
|  7  |  1  |  9  |  4  |  8  |  3  |  6  |  2  |  5  | 10  |
|  2  |  9  |  7  |  5  | 10  |  8  |  4  |  3  |  6  |  1  |
|  1  |  3  |  6  |  7  |  5  |  9  |  2  | 10  |  8  |  4  |
|  5  |  7  | 10  |  1  |  6  |  2  |  3  |  8  |  4  |  9  |
|  6  |  2  |  3  |  8  |  4  | 10  |  1  |  7  |  9  |  5  |
|  8  | 10  |  2  |  6  |  1  |  5  |  9  |  4  |  7  |  3  |
|  4  |  5  |  8  |  2  |  7  |  1  | 10  |  9  |  3  |  6  |
-------------------------------------------------------------------------------------------
