-------------------------------------------------------------------------------------------
|  2  |  7  |  1  |  6  |  3  |  4  |  9  |  8  | 10  |  5  |
|  1  |  3  | 10  |  4  |  7  |  2  |  6  |  5  |  8  |  9  |
|  4  |  1  |  6  |  7  |  5  |  3  |  8  | 10  |  9  |  2  |
| 10  |  6  |  4  |  8  |  2  |  7  |  3  |  9  |  5  |  1  |
|  5  | 10  |  7  |  1  |  9  |  8  |  2  |  3  |  6  |  4  |
|  8  |  2  |  3  | 10  |  1  |  9  |  5  |  7  |  4  |  6  |
|  6  |  5  |  2  |  9  |  8  |  1  |  7  |  4  |  3  | 10  |
|  3  |  8  |  9  |  2  |  4  |  5  | 10  |  6  |  1  |  7  |
|  9  |  4  |  5  |  3  | 10  |  6  |  1  |  2  |  7  |  8  |
|  7  |  9  |  8  |  5  |  6  | 10  |  4  |  1  |  2  |  3  |
-------------------------------------------------------------------------------------------
