-------------------------------------------------------------------------------------------
| 10  |  6  |  1  |  8  |  4  |  5  |  9  |  3  |  2  |  7  |
|  2  |  5  |  8  |  3  |  6  |  7  |  4  |  9  |  1  | 10  |
|  9  |  3  |  2  |  1  | 10  |  6  |  8  |  5  |  7  |  4  |
|  6  |  2  |  3  |  4  |  9  |  1  |  7  | 10  |  8  |  5  |
|  4  |  7  | 10  |  2  |  8  |  9  |  6  |  1  |  5  |  3  |
|  1  |  9  |  6  |  7  |  3  |  8  |  5  |  4  | 10  |  2  |
|  3  |  8  |  4  |  6  |  5  | 10  |  2  |  7  |  9  |  1  |
|  5  |  4  |  7  |  9  |  1  |  3  | 10  |  2  |  6  |  8  |
|  8  |  1  |  5  | 10  |  7  |  2  |  3  |  6  |  4  |  9  |
|  7  | 10  |  9  |  5  |  2  |  4  |  1  |  8  |  3  |  6  |
-------------------------------------------------------------------------------------------
