-------------------------------------------------------------------------------------------
|  6  |  2  |  5  |  3  |  7  |  9  | 10  |  1  |  4  |  8  |
|  3  |  8  |  2  |  4  |  6  |  7  |  9  | 10  |  1  |  5  |
|  8  |  4  |  9  |  2  |  3  |  6  |  7  |  5  | 10  |  1  |
|  9  |  6  |  8  | 10  |  4  |  3  |  1  |  7  |  5  |  2  |
|  4  |  9  |  1  |  5  | 10  |  8  |  2  |  3  |  7  |  6  |
| 10  |  5  |  3  |  1  |  8  |  4  |  6  |  9  |  2  |  7  |
|  5  |  3  |  4  |  7  |  9  |  1  |  8  |  2  |  6  | 10  |
|  2  | 10  |  7  |  8  |  1  |  5  |  4  |  6  |  3  |  9  |
|  7  |  1  | 10  |  6  |  5  |  2  |  3  |  8  |  9  |  4  |
|  1  |  7  |  6  |  9  |  2  | 10  |  5  |  4  |  8  |  3  |
-------------------------------------------------------------------------------------------
