-------------------------------------------------------------------------------------------
|  6  |  3  |  9  | 10  |  8  |  7  |  5  |  1  |  4  |  2  |
|  8  |  9  |  3  |  7  | 10  |  5  |  6  |  4  |  2  |  1  |
|  5  |  2  |  1  |  9  |  3  | 10  |  7  |  8  |  6  |  4  |
|  4  |  5  |  7  |  8  |  9  |  6  | 10  |  2  |  1  |  3  |
|  1  |  8  |  5  |  2  |  6  |  9  |  4  |  7  |  3  | 10  |
| 10  |  1  |  8  |  5  |  4  |  3  |  2  |  6  |  7  |  9  |
|  3  |  6  |  4  |  1  |  5  |  2  |  9  | 10  |  8  |  7  |
|  7  |  4  |  2  |  6  |  1  |  8  |  3  |  9  | 10  |  5  |
|  2  | 10  |  6  |  3  |  7  |  4  |  1  |  5  |  9  |  8  |
|  9  |  7  | 10  |  4  |  2  |  1  |  8  |  3  |  5  |  6  |
-------------------------------------------------------------------------------------------
