-------------------------------------------------------------------------------------------
|  6  |  3  |  2  | 10  |  9  |  5  |  7  |  8  |  4  |  1  |
|  9  |  8  |  6  |  1  |  7  |  4  |  5  |  2  |  3  | 10  |
|  7  |  6  |  1  |  2  |  3  | 10  |  4  |  5  |  9  |  8  |
|  1  |  4  |  3  |  7  |  6  |  2  |  8  |  9  | 10  |  5  |
|  5  | 10  |  8  |  6  |  4  |  7  |  9  |  3  |  1  |  2  |
|  2  |  9  |  4  |  3  |  1  |  8  | 10  |  6  |  5  |  7  |
| 10  |  5  |  9  |  4  |  2  |  6  |  1  |  7  |  8  |  3  |
|  3  |  7  | 10  |  8  |  5  |  1  |  6  |  4  |  2  |  9  |
|  8  |  2  |  7  |  5  | 10  |  9  |  3  |  1  |  6  |  4  |
|  4  |  1  |  5  |  9  |  8  |  3  |  2  | 10  |  7  |  6  |
-------------------------------------------------------------------------------------------
