-------------------------------------------------------------------------------------------
| 10  |  7  |  4  |  8  |  3  |  5  |  1  |  6  |  2  |  9  |
|  3  |  5  |  7  | 10  |  8  |  2  |  4  |  9  |  6  |  1  |
|  8  |  3  |  6  |  5  | 10  |  9  |  2  |  4  |  1  |  7  |
|  2  |  8  | 10  |  4  |  1  |  3  |  5  |  7  |  9  |  6  |
|  9  |  2  |  5  |  3  |  7  |  8  |  6  |  1  |  4  | 10  |
|  5  | 10  |  9  |  2  |  6  |  1  |  8  |  3  |  7  |  4  |
|  6  |  9  |  8  |  1  |  5  |  4  |  7  |  2  | 10  |  3  |
|  7  |  6  |  1  |  9  |  4  | 10  |  3  |  8  |  5  |  2  |
|  1  |  4  |  3  |  6  |  2  |  7  |  9  | 10  |  8  |  5  |
|  4  |  1  |  2  |  7  |  9  |  6  | 10  |  5  |  3  |  8  |
-------------------------------------------------------------------------------------------
