-------------------------------------------------------------------------------------------
|  7  |  1  | 10  |  8  |  6  |  2  |  5  |  9  |  4  |  3  |
|  8  |  7  |  1  |  9  |  2  |  6  |  3  | 10  |  5  |  4  |
|  4  | 10  |  2  |  5  |  8  |  7  |  1  |  3  |  6  |  9  |
|  9  |  2  |  3  |  1  |  4  | 10  |  6  |  7  |  8  |  5  |
|  5  |  9  |  7  | 10  |  1  |  3  |  4  |  6  |  2  |  8  |
| 10  |  5  |  4  |  7  |  3  |  1  |  8  |  2  |  9  |  6  |
|  1  |  3  |  5  |  6  | 10  |  4  |  9  |  8  |  7  |  2  |
|  3  |  8  |  6  |  4  |  7  |  9  |  2  |  5  | 10  |  1  |
|  6  |  4  |  8  |  2  |  9  |  5  |  7  |  1  |  3  | 10  |
|  2  |  6  |  9  |  3  |  5  |  8  | 10  |  4  |  1  |  7  |
-------------------------------------------------------------------------------------------
