-------------------------------------------------------------------------------------------
|  6  |  4  |  9  |  1  | 10  |  2  |  5  |  7  |  8  |  3  |
|  2  |  8  |  1  |  7  |  4  | 10  |  3  |  5  |  9  |  6  |
|  8  |  9  |  3  |  6  |  2  |  5  |  1  | 10  |  7  |  4  |
|  7  |  6  |  8  |  9  |  1  |  4  | 10  |  3  |  5  |  2  |
| 10  |  7  |  4  |  8  |  6  |  9  |  2  |  1  |  3  |  5  |
|  3  | 10  |  7  |  4  |  5  |  1  |  9  |  2  |  6  |  8  |
|  9  |  5  |  2  |  3  |  8  |  6  |  7  |  4  |  1  | 10  |
|  1  |  2  |  6  |  5  |  7  |  3  |  4  |  8  | 10  |  9  |
|  4  |  1  |  5  | 10  |  3  |  8  |  6  |  9  |  2  |  7  |
|  5  |  3  | 10  |  2  |  9  |  7  |  8  |  6  |  4  |  1  |
-------------------------------------------------------------------------------------------
