-------------------------------------------------------------------------------------------
|  2  |  4  |  6  |  3  |  7  |  9  |  1  | 10  |  8  |  5  |
|  7  |  3  |  1  |  6  |  5  | 10  |  8  |  4  |  9  |  2  |
|  1  |  5  |  8  | 10  |  3  |  4  |  2  |  6  |  7  |  9  |
|  3  |  8  |  4  |  9  |  2  |  6  |  5  |  1  | 10  |  7  |
| 10  |  9  |  2  |  4  |  6  |  1  |  7  |  5  |  3  |  8  |
|  4  |  7  |  3  |  2  |  8  |  5  |  6  |  9  |  1  | 10  |
|  9  |  1  |  5  |  8  | 10  |  3  |  4  |  7  |  2  |  6  |
|  5  | 10  |  7  |  1  |  9  |  8  |  3  |  2  |  6  |  4  |
|  6  |  2  | 10  |  5  |  1  |  7  |  9  |  8  |  4  |  3  |
|  8  |  6  |  9  |  7  |  4  |  2  | 10  |  3  |  5  |  1  |
-------------------------------------------------------------------------------------------
