-------------------------------------------------------------------------------------------
|  9  | 10  |  5  |  7  |  3  |  8  |  6  |  4  |  1  |  2  |
|  8  |  1  |  2  |  5  |  6  |  4  |  3  | 10  |  7  |  9  |
|  7  |  4  |  3  |  6  |  9  |  1  | 10  |  8  |  2  |  5  |
| 10  |  5  |  4  |  9  |  7  |  6  |  8  |  2  |  3  |  1  |
|  3  |  8  |  7  | 10  |  4  |  5  |  2  |  1  |  9  |  6  |
|  2  |  7  |  6  |  8  | 10  |  3  |  1  |  9  |  5  |  4  |
|  6  |  3  |  9  |  2  |  1  | 10  |  4  |  5  |  8  |  7  |
|  5  |  9  |  1  |  4  |  8  |  2  |  7  |  3  |  6  | 10  |
|  1  |  6  | 10  |  3  |  2  |  9  |  5  |  7  |  4  |  8  |
|  4  |  2  |  8  |  1  |  5  |  7  |  9  |  6  | 10  |  3  |
-------------------------------------------------------------------------------------------
