-------------------------------------------------------------------------------------------
|  9  |  5  |  4  |  6  |  8  | 10  |  2  |  7  |  3  |  1  |
|  1  |  7  |  3  |  8  |  9  |  2  |  5  |  4  |  6  | 10  |
|  7  |  9  |  1  |  4  |  5  |  8  |  6  | 10  |  2  |  3  |
|  8  |  1  |  9  |  5  |  6  |  3  |  4  |  2  | 10  |  7  |
|  4  | 10  |  7  |  1  |  2  |  5  |  3  |  8  |  9  |  6  |
|  3  |  4  | 10  |  2  |  1  |  9  |  8  |  6  |  7  |  5  |
|  2  |  8  |  6  |  7  |  4  |  1  | 10  |  3  |  5  |  9  |
| 10  |  2  |  8  |  9  |  3  |  6  |  7  |  5  |  1  |  4  |
|  5  |  6  |  2  |  3  | 10  |  7  |  9  |  1  |  4  |  8  |
|  6  |  3  |  5  | 10  |  7  |  4  |  1  |  9  |  8  |  2  |
-------------------------------------------------------------------------------------------
