-------------------------------------------------------------------------------------------
|  4  |  3  | 10  |  7  |  1  |  8  |  9  |  2  |  5  |  6  |
|  2  |  4  |  3  |  1  |  6  |  9  |  7  |  8  | 10  |  5  |
|  6  |  9  |  7  |  2  |  8  |  1  |  4  |  5  |  3  | 10  |
|  3  |  1  |  8  | 10  |  5  |  6  |  2  |  9  |  7  |  4  |
|  9  |  6  |  4  |  3  |  7  | 10  |  5  |  1  |  2  |  8  |
|  8  |  5  |  1  |  6  |  4  |  7  |  3  | 10  |  9  |  2  |
|  5  |  8  |  6  |  4  |  9  |  2  | 10  |  7  |  1  |  3  |
| 10  |  2  |  9  |  8  |  3  |  5  |  1  |  4  |  6  |  7  |
|  1  |  7  |  2  |  5  | 10  |  3  |  8  |  6  |  4  |  9  |
|  7  | 10  |  5  |  9  |  2  |  4  |  6  |  3  |  8  |  1  |
-------------------------------------------------------------------------------------------
