-------------------------------------------------------------------------------------------
|  2  |  4  |  1  |  9  |  7  |  6  |  8  |  5  | 10  |  3  |
|  4  |  2  |  6  |  5  | 10  |  9  |  1  |  3  |  7  |  8  |
| 10  |  6  |  8  |  1  |  5  |  7  |  4  |  2  |  3  |  9  |
|  1  | 10  |  3  |  8  |  6  |  4  |  7  |  9  |  2  |  5  |
|  7  |  3  |  4  |  2  |  9  | 10  |  6  |  8  |  5  |  1  |
|  6  |  9  |  2  |  4  |  1  |  3  |  5  |  7  |  8  | 10  |
|  9  |  1  |  7  |  6  |  8  |  5  |  3  | 10  |  4  |  2  |
|  3  |  7  |  5  | 10  |  2  |  8  |  9  |  6  |  1  |  4  |
|  8  |  5  |  9  |  3  |  4  |  2  | 10  |  1  |  6  |  7  |
|  5  |  8  | 10  |  7  |  3  |  1  |  2  |  4  |  9  |  6  |
-------------------------------------------------------------------------------------------
