-------------------------------------------------------------------------------------------
|  6  |  2  |  7  |  4  |  9  |  1  | 10  |  8  |  5  |  3  |
|  5  |  8  |  6  | 10  |  3  |  7  |  1  |  2  |  9  |  4  |
|  8  |  4  | 10  |  6  |  5  |  2  |  9  |  1  |  3  |  7  |
|  1  |  9  |  4  |  5  | 10  |  6  |  2  |  3  |  7  |  8  |
| 10  |  6  |  8  |  3  |  4  |  9  |  7  |  5  |  2  |  1  |
|  7  |  1  |  5  |  8  |  6  | 10  |  3  |  9  |  4  |  2  |
|  4  |  7  |  1  |  9  |  2  |  3  |  6  | 10  |  8  |  5  |
|  3  | 10  |  2  |  7  |  8  |  4  |  5  |  6  |  1  |  9  |
|  9  |  5  |  3  |  2  |  1  |  8  |  4  |  7  |  6  | 10  |
|  2  |  3  |  9  |  1  |  7  |  5  |  8  |  4  | 10  |  6  |
-------------------------------------------------------------------------------------------
