-------------------------------------------------------------------------------------------
|  1  |  3  |  7  |  9  |  8  |  2  |  5  |  4  | 10  |  6  |
|  8  |  4  |  3  |  7  |  6  |  5  | 10  |  1  |  2  |  9  |
|  6  |  8  |  4  |  2  |  5  |  3  |  1  | 10  |  9  |  7  |
| 10  |  2  |  8  |  1  |  9  |  7  |  6  |  5  |  3  |  4  |
|  2  |  5  |  9  |  3  |  7  | 10  |  8  |  6  |  4  |  1  |
|  9  |  6  |  2  |  5  |  4  |  1  |  3  |  7  |  8  | 10  |
|  4  |  1  | 10  |  8  |  3  |  9  |  7  |  2  |  6  |  5  |
|  5  | 10  |  1  |  4  |  2  |  6  |  9  |  3  |  7  |  8  |
|  7  |  9  |  6  | 10  |  1  |  4  |  2  |  8  |  5  |  3  |
|  3  |  7  |  5  |  6  | 10  |  8  |  4  |  9  |  1  |  2  |
-------------------------------------------------------------------------------------------
