-------------------------------------------------------------------------------------------
| 10  |  7  |  1  |  3  |  4  |  8  |  9  |  2  |  6  |  5  |
|  5  |  9  |  2  |  7  |  6  |  1  |  8  |  3  |  4  | 10  |
|  8  |  6  |  7  |  5  |  3  |  4  |  1  | 10  |  2  |  9  |
|  1  |  4  |  6  |  2  |  7  |  3  | 10  |  5  |  9  |  8  |
|  3  |  2  | 10  |  6  |  1  |  7  |  5  |  9  |  8  |  4  |
|  6  |  8  |  3  |  1  | 10  |  9  |  2  |  4  |  5  |  7  |
|  4  |  5  |  8  |  9  |  2  | 10  |  7  |  1  |  3  |  6  |
|  2  |  1  |  5  |  8  |  9  |  6  |  4  |  7  | 10  |  3  |
|  9  |  3  |  4  | 10  |  5  |  2  |  6  |  8  |  7  |  1  |
|  7  | 10  |  9  |  4  |  8  |  5  |  3  |  6  |  1  |  2  |
-------------------------------------------------------------------------------------------
