-------------------------------------------------------------------------------------------
|  5  |  3  |  6  |  2  | 10  |  7  |  9  |  4  |  8  |  1  |
|  6  |  2  |  4  |  5  |  9  | 10  |  7  |  1  |  3  |  8  |
|  1  |  7  |  3  |  4  |  6  |  5  |  8  |  2  | 10  |  9  |
|  9  |  8  |  7  |  3  |  2  |  6  |  1  |  5  |  4  | 10  |
|  4  |  1  |  8  |  6  |  5  |  9  | 10  |  7  |  2  |  3  |
|  7  |  6  |  1  | 10  |  4  |  8  |  3  |  9  |  5  |  2  |
|  2  | 10  |  5  |  7  |  3  |  1  |  6  |  8  |  9  |  4  |
|  3  |  5  | 10  |  9  |  8  |  4  |  2  |  6  |  1  |  7  |
| 10  |  4  |  9  |  8  |  1  |  2  |  5  |  3  |  7  |  6  |
|  8  |  9  |  2  |  1  |  7  |  3  |  4  | 10  |  6  |  5  |
-------------------------------------------------------------------------------------------
