-------------------------------------------------------------------------------------------
|  7  |  1  | 10  |  5  |  3  |  4  |  9  |  8  |  6  |  2  |
|  2  |  6  |  1  |  3  |  4  | 10  |  8  |  9  |  5  |  7  |
|  5  | 10  |  6  |  7  |  2  |  3  |  4  |  1  |  9  |  8  |
| 10  |  2  |  9  |  6  |  7  |  1  |  5  |  4  |  8  |  3  |
|  9  |  7  |  8  | 10  |  6  |  2  |  3  |  5  |  4  |  1  |
|  3  |  5  |  4  |  9  | 10  |  8  |  1  |  7  |  2  |  6  |
|  8  |  3  |  5  |  4  |  9  |  6  |  7  |  2  |  1  | 10  |
|  6  |  9  |  7  |  1  |  8  |  5  |  2  |  3  | 10  |  4  |
|  1  |  4  |  2  |  8  |  5  |  7  |  6  | 10  |  3  |  9  |
|  4  |  8  |  3  |  2  |  1  |  9  | 10  |  6  |  7  |  5  |
-------------------------------------------------------------------------------------------
