-------------------------------------------------------------------------------------------
|  5  |  4  |  7  |  3  |  2  |  8  |  1  |  9  | 10  |  6  |
| 10  |  5  |  3  |  4  |  8  |  1  |  7  |  6  |  9  |  2  |
|  6  |  1  |  9  |  7  |  4  |  5  |  2  | 10  |  8  |  3  |
|  4  |  6  |  5  |  1  | 10  |  2  |  8  |  7  |  3  |  9  |
|  3  |  2  |  1  |  6  |  7  |  4  |  9  |  8  |  5  | 10  |
|  7  |  9  |  8  |  5  |  1  | 10  |  6  |  3  |  2  |  4  |
|  8  |  7  |  6  |  9  |  5  |  3  | 10  |  2  |  4  |  1  |
|  1  |  3  | 10  |  2  |  6  |  9  |  5  |  4  |  7  |  8  |
|  2  | 10  |  4  |  8  |  9  |  6  |  3  |  5  |  1  |  7  |
|  9  |  8  |  2  | 10  |  3  |  7  |  4  |  1  |  6  |  5  |
-------------------------------------------------------------------------------------------
