-------------------------------------------------------------------------------------------
|  2  |  4  |  3  |  9  |  7  |  6  |  8  |  5  |  1  | 10  |
|  9  |  3  |  1  | 10  |  5  |  7  |  2  |  8  |  6  |  4  |
|  3  |  2  |  9  |  4  |  1  |  8  | 10  |  7  |  5  |  6  |
|  8  |  9  |  2  |  7  |  4  |  5  |  1  |  6  | 10  |  3  |
|  6  | 10  |  4  |  3  |  9  |  2  |  7  |  1  |  8  |  5  |
|  4  |  8  |  6  |  1  |  3  |  9  |  5  | 10  |  7  |  2  |
|  7  |  6  |  8  |  5  | 10  |  1  |  4  |  3  |  2  |  9  |
|  1  |  5  | 10  |  2  |  8  |  3  |  6  |  4  |  9  |  7  |
|  5  |  1  |  7  |  6  |  2  | 10  |  3  |  9  |  4  |  8  |
| 10  |  7  |  5  |  8  |  6  |  4  |  9  |  2  |  3  |  1  |
-------------------------------------------------------------------------------------------
