-------------------------------------------------------------------------------------------
|  4  |  8  |  9  |  3  |  6  |  5  | 10  |  1  |  2  |  7  |
|  6  |  2  |  3  |  5  |  9  |  8  |  7  | 10  |  1  |  4  |
|  1  |  4  | 10  |  7  |  3  |  6  |  9  |  5  |  8  |  2  |
|  9  |  6  |  2  | 10  |  5  |  3  |  8  |  7  |  4  |  1  |
|  8  |  1  |  7  |  6  |  2  |  9  |  5  |  4  | 10  |  3  |
|  2  |  5  |  1  |  8  |  4  |  7  |  6  |  9  |  3  | 10  |
|  5  |  9  |  8  |  1  | 10  |  4  |  3  |  2  |  7  |  6  |
|  3  | 10  |  6  |  2  |  7  |  1  |  4  |  8  |  9  |  5  |
| 10  |  7  |  5  |  4  |  8  |  2  |  1  |  3  |  6  |  9  |
|  7  |  3  |  4  |  9  |  1  | 10  |  2  |  6  |  5  |  8  |
-------------------------------------------------------------------------------------------
