-------------------------------------------------------------------------------------------
|  1  | 10  |  3  |  4  |  8  |  2  |  9  |  5  |  6  |  7  |
|  8  |  7  |  5  |  3  |  9  |  6  |  4  |  1  | 10  |  2  |
|  2  |  8  |  7  |  9  | 10  |  3  |  1  |  4  |  5  |  6  |
|  4  |  3  |  2  |  5  |  6  |  7  | 10  |  8  |  1  |  9  |
| 10  |  9  |  8  |  1  |  4  |  5  |  7  |  6  |  2  |  3  |
|  5  |  1  |  6  |  7  |  3  |  8  |  2  |  9  |  4  | 10  |
|  7  |  2  | 10  |  8  |  1  |  4  |  6  |  3  |  9  |  5  |
|  3  |  4  |  9  |  6  |  7  | 10  |  5  |  2  |  8  |  1  |
|  6  |  5  |  1  | 10  |  2  |  9  |  8  |  7  |  3  |  4  |
|  9  |  6  |  4  |  2  |  5  |  1  |  3  | 10  |  7  |  8  |
-------------------------------------------------------------------------------------------
