-------------------------------------------------------------------------------------------
|  9  |  5  |  7  |  3  |  8  |  1  | 10  |  4  |  2  |  6  |
| 10  |  2  |  8  |  4  |  1  |  9  |  3  |  5  |  6  |  7  |
|  3  |  1  |  2  | 10  |  7  |  5  |  9  |  6  |  4  |  8  |
|  4  |  3  |  9  |  5  | 10  |  2  |  6  |  7  |  8  |  1  |
|  7  |  8  | 10  |  9  |  4  |  6  |  5  |  1  |  3  |  2  |
|  8  | 10  |  3  |  6  |  9  |  7  |  1  |  2  |  5  |  4  |
|  1  |  4  |  6  |  2  |  3  | 10  |  8  |  9  |  7  |  5  |
|  5  |  6  |  1  |  8  |  2  |  4  |  7  | 10  |  9  |  3  |
|  6  |  9  |  4  |  7  |  5  |  3  |  2  |  8  |  1  | 10  |
|  2  |  7  |  5  |  1  |  6  |  8  |  4  |  3  | 10  |  9  |
-------------------------------------------------------------------------------------------
