-------------------------------------------------------------------------------------------
|  7  |  4  |  9  |  2  |  6  |  3  |  1  |  5  | 10  |  8  |
|  2  |  1  |  5  |  8  |  7  |  6  |  9  |  3  |  4  | 10  |
|  8  | 10  |  4  |  7  |  9  |  5  |  3  |  1  |  2  |  6  |
|  5  |  9  |  3  |  1  |  4  |  2  |  8  | 10  |  6  |  7  |
|  1  |  6  |  2  |  9  |  5  |  7  | 10  |  8  |  3  |  4  |
| 10  |  7  |  1  |  3  |  2  |  4  |  5  |  6  |  8  |  9  |
|  6  |  8  |  7  |  4  |  1  | 10  |  2  |  9  |  5  |  3  |
|  4  |  2  |  8  | 10  |  3  |  1  |  6  |  7  |  9  |  5  |
|  9  |  3  |  6  |  5  | 10  |  8  |  7  |  4  |  1  |  2  |
|  3  |  5  | 10  |  6  |  8  |  9  |  4  |  2  |  7  |  1  |
-------------------------------------------------------------------------------------------
