-------------------------------------------------------------------------------------------
|  4  |  7  | 10  |  5  |  2  |  9  |  1  |  6  |  3  |  8  |
|  3  |  5  |  7  | 10  |  8  |  2  |  6  |  9  |  4  |  1  |
|  2  |  4  |  8  |  7  | 10  |  1  |  9  |  3  |  6  |  5  |
|  1  |  2  |  4  |  9  |  5  |  3  | 10  |  8  |  7  |  6  |
|  8  |  1  |  3  |  4  |  7  |  6  |  2  |  5  |  9  | 10  |
|  7  |  9  |  5  |  3  |  6  | 10  |  8  |  2  |  1  |  4  |
| 10  |  6  |  1  |  8  |  4  |  5  |  3  |  7  |  2  |  9  |
|  9  |  3  |  6  |  2  |  1  |  8  |  4  | 10  |  5  |  7  |
|  6  |  8  |  9  |  1  |  3  |  7  |  5  |  4  | 10  |  2  |
|  5  | 10  |  2  |  6  |  9  |  4  |  7  |  1  |  8  |  3  |
-------------------------------------------------------------------------------------------
