-------------------------------------------------------------------------------------------
|  9  |  2  |  6  |  4  |  7  |  1  |  8  | 10  |  5  |  3  |
|  6  |  4  |  2  |  8  | 10  |  9  |  1  |  3  |  7  |  5  |
|  5  | 10  |  7  |  2  |  3  |  6  |  9  |  4  |  8  |  1  |
|  8  |  6  |  5  |  7  |  1  | 10  |  2  |  9  |  3  |  4  |
|  1  |  3  | 10  |  5  |  4  |  7  |  6  |  2  |  9  |  8  |
|  3  |  9  |  1  |  6  |  2  |  4  |  5  |  8  | 10  |  7  |
| 10  |  8  |  9  |  1  |  5  |  2  |  3  |  7  |  4  |  6  |
|  4  |  1  |  8  | 10  |  9  |  3  |  7  |  5  |  6  |  2  |
|  7  |  5  |  4  |  3  |  6  |  8  | 10  |  1  |  2  |  9  |
|  2  |  7  |  3  |  9  |  8  |  5  |  4  |  6  |  1  | 10  |
-------------------------------------------------------------------------------------------
