-------------------------------------------------------------------------------------------
|  7  |  9  |  3  |  1  |  5  |  2  | 10  |  6  |  4  |  8  |
| 10  |  3  |  4  |  5  |  9  |  7  |  8  |  1  |  2  |  6  |
|  3  | 10  |  6  |  4  |  1  |  9  |  7  |  2  |  8  |  5  |
|  6  |  5  | 10  |  3  |  8  |  1  |  4  |  7  |  9  |  2  |
|  2  |  8  |  5  | 10  |  3  |  4  |  1  |  9  |  6  |  7  |
|  8  |  6  |  2  |  7  | 10  |  3  |  5  |  4  |  1  |  9  |
|  9  |  2  |  8  |  6  |  4  | 10  |  3  |  5  |  7  |  1  |
|  4  |  1  |  7  |  2  |  6  |  5  |  9  |  8  | 10  |  3  |
|  5  |  7  |  1  |  9  |  2  |  8  |  6  | 10  |  3  |  4  |
|  1  |  4  |  9  |  8  |  7  |  6  |  2  |  3  |  5  | 10  |
-------------------------------------------------------------------------------------------
