-------------------------------------------------------------------------------------------
|  7  |  9  |  6  |  4  |  2  |  1  |  8  |  5  |  3  | 10  |
|  9  |  2  |  3  |  6  | 10  |  7  |  5  |  8  |  4  |  1  |
|  8  |  3  |  9  |  1  |  6  |  2  | 10  |  7  |  5  |  4  |
|  3  |  7  |  2  |  9  |  4  | 10  |  1  |  6  |  8  |  5  |
|  2  |  8  |  7  |  3  |  9  |  5  |  4  | 10  |  1  |  6  |
|  5  |  6  |  1  |  2  |  3  |  9  |  7  |  4  | 10  |  8  |
| 10  |  5  |  8  |  7  |  1  |  4  |  6  |  2  |  9  |  3  |
|  6  | 10  |  4  |  8  |  5  |  3  |  9  |  1  |  2  |  7  |
|  4  |  1  |  5  | 10  |  7  |  8  |  3  |  9  |  6  |  2  |
|  1  |  4  | 10  |  5  |  8  |  6  |  2  |  3  |  7  |  9  |
-------------------------------------------------------------------------------------------
