-------------------------------------------------------------------------------------------
|  5  |  2  | 10  |  7  |  6  |  9  |  8  |  3  |  1  |  4  |
|  1  |  5  |  2  |  3  |  9  |  6  |  7  |  8  |  4  | 10  |
|  2  |  8  |  9  |  1  |  7  |  3  |  5  |  4  | 10  |  6  |
|  3  |  9  |  5  |  8  | 10  |  1  |  4  |  6  |  7  |  2  |
|  9  |  6  |  1  |  2  |  4  | 10  |  3  |  7  |  5  |  8  |
|  6  |  3  |  4  | 10  |  2  |  5  |  9  |  1  |  8  |  7  |
|  8  |  7  |  6  |  5  |  3  |  4  | 10  |  9  |  2  |  1  |
|  7  | 10  |  3  |  4  |  5  |  8  |  1  |  2  |  6  |  9  |
|  4  |  1  |  7  |  9  |  8  |  2  |  6  | 10  |  3  |  5  |
| 10  |  4  |  8  |  6  |  1  |  7  |  2  |  5  |  9  |  3  |
-------------------------------------------------------------------------------------------
