-------------------------------------------------------------------------------------------
|  2  | 10  |  1  |  3  |  4  |  8  |  5  |  6  |  7  |  9  |
|  3  |  5  | 10  |  7  |  2  |  6  |  8  |  1  |  9  |  4  |
|  9  |  2  |  8  | 10  |  5  |  7  |  6  |  3  |  4  |  1  |
|  6  |  3  |  5  |  1  |  7  |  9  |  2  |  4  | 10  |  8  |
|  5  |  9  |  6  |  2  |  3  |  4  |  1  | 10  |  8  |  7  |
|  8  |  1  |  2  |  9  | 10  |  5  |  4  |  7  |  6  |  3  |
|  7  |  8  |  9  |  4  |  1  |  2  | 10  |  5  |  3  |  6  |
| 10  |  7  |  4  |  5  |  6  |  3  |  9  |  8  |  1  |  2  |
|  4  |  6  |  7  |  8  |  9  |  1  |  3  |  2  |  5  | 10  |
|  1  |  4  |  3  |  6  |  8  | 10  |  7  |  9  |  2  |  5  |
-------------------------------------------------------------------------------------------
