-------------------------------------------------------------------------------------------
|  3  |  6  |  4  |  1  |  9  |  5  |  7  | 10  |  8  |  2  |
|  5  | 10  |  6  |  8  |  2  |  3  |  1  |  7  |  9  |  4  |
|  9  |  5  |  2  |  7  |  4  | 10  |  8  |  1  |  6  |  3  |
|  1  |  8  |  7  |  3  |  5  |  2  |  4  |  9  | 10  |  6  |
|  4  |  1  | 10  |  9  |  3  |  7  |  5  |  6  |  2  |  8  |
|  2  |  4  |  1  | 10  |  7  |  9  |  6  |  8  |  3  |  5  |
|  8  |  3  |  5  |  6  | 10  |  4  |  9  |  2  |  7  |  1  |
|  6  |  9  |  3  |  2  |  1  |  8  | 10  |  5  |  4  |  7  |
|  7  |  2  |  9  |  5  |  8  |  6  |  3  |  4  |  1  | 10  |
| 10  |  7  |  8  |  4  |  6  |  1  |  2  |  3  |  5  |  9  |
-------------------------------------------------------------------------------------------
