-------------------------------------------------------------------------------------------
|  1  |  7  |  5  |  6  |  3  |  4  |  8  | 10  |  2  |  9  |
|  3  |  8  | 10  |  2  |  9  |  1  |  5  |  6  |  7  |  4  |
| 10  |  3  |  7  |  1  |  8  |  6  |  2  |  4  |  9  |  5  |
|  8  |  4  |  1  | 10  |  7  |  3  |  9  |  5  |  6  |  2  |
|  4  |  9  |  8  |  5  |  2  | 10  |  6  |  1  |  3  |  7  |
|  2  | 10  |  9  |  8  |  6  |  7  |  4  |  3  |  5  |  1  |
|  6  |  5  |  3  |  4  | 10  |  9  |  7  |  2  |  1  |  8  |
|  7  |  1  |  4  |  3  |  5  |  2  | 10  |  9  |  8  |  6  |
|  5  |  2  |  6  |  9  |  4  |  8  |  1  |  7  | 10  |  3  |
|  9  |  6  |  2  |  7  |  1  |  5  |  3  |  8  |  4  | 10  |
-------------------------------------------------------------------------------------------
